customer_id,first_name,last_name,gender,age,city,state,country,signup_date,customer_segment
3840,David,Batra,Female,51,Jamnagar,Gujarat,India,2025-06-13,Regular
3841,Dev,Bakshi,Female,32,Anantapur,Karnataka,India,2026-02-16,Regular
3842,Chakradev,Bansal,Male,66,Saharanpur,West Bengal,India,2025-10-30,Regular
3843,Pranav,Dave,Male,44,Tirupati,Tamil Nadu,India,2023-04-19,Premium
3844,Ekaja,Sheth,Male,18,Jamshedpur,Rajasthan,India,2025-05-01,VIP
3845,Avi,Mitra,Female,61,Chapra,Telangana,India,2022-10-06,Regular
3846,Teerth,Rao,Male,35,Shimla,Kerala,India,2023-02-11,VIP
3847,Bakhshi,Issac,Male,32,Davanagere,Andhra Pradesh,India,2024-12-05,Premium
3848,Hiral,Panchal,Male,62,Kadapa,Kerala,India,2025-01-14,Regular
3849,Patrick,Bala,Female,34,Ramgarh,West Bengal,India,2025-11-01,Regular
3850,Yatin,Padmanabhan,Female,37,Dindigul,West Bengal,India,2024-09-16,Regular
3851,Tanay,Keer,Female,51,Gulbarga,Karnataka,India,2022-12-30,Premium
3852,Saanvi,Karan,Male,64,Nagaon,Andhra Pradesh,India,2023-03-13,VIP
3853,Aarav,Mani,Male,43,Bhalswa Jahangir Pur,Maharashtra,India,2023-08-08,Premium
3854,Irya,Kar,Female,37,Ambattur,Andhra Pradesh,India,2025-04-24,Premium
3855,Prisha,Chahal,Male,40,Visakhapatnam,Delhi,India,2025-09-15,Regular
3856,Mekhala,Chand,Female,36,Suryapet,Karnataka,India,2025-08-14,Regular
3857,Chakradev,Vaidya,Male,23,Pali,Andhra Pradesh,India,2025-12-12,Premium
3858,Jai,Tiwari,Female,55,Kollam,Delhi,India,2024-12-15,Regular
3859,Balvan,Chaudhary,Female,56,Pallavaram,Karnataka,India,2022-10-10,Regular
3860,Nachiket,Randhawa,Female,22,Raichur,Karnataka,India,2026-06-04,VIP
3861,Tristan,Goswami,Female,60,Kumbakonam,Karnataka,India,2025-05-30,VIP
3862,Adweta,Walla,Male,58,Sambhal,Delhi,India,2025-10-13,VIP
3863,Sai,Nair,Female,51,Firozabad,Tamil Nadu,India,2022-10-30,Premium
3864,Maanav,Kadakia,Male,39,Jamnagar,Kerala,India,2022-12-02,VIP
3865,Neel,Trivedi,Female,41,Aligarh,Maharashtra,India,2024-03-13,VIP
3866,Zehaan,Dube,Female,56,Karaikudi,Telangana,India,2026-07-12,VIP
3867,Mitesh,Gour,Female,65,Raichur,Tamil Nadu,India,2025-02-27,VIP
3868,Dakshesh,Purohit,Female,64,Tadipatri,Kerala,India,2024-08-01,Regular
3869,Siddharth,Prabhu,Male,47,Pali,Telangana,India,2023-10-10,Premium
3870,Varenya,Konda,Male,46,Raipur,Gujarat,India,2026-03-27,Regular
3871,Christopher,Magar,Male,31,Pallavaram,West Bengal,India,2024-01-22,Regular
3872,Henry,Keer,Female,54,Shivpuri,West Bengal,India,2024-05-24,VIP
3873,Veer,Mody,Male,49,Kishanganj,Maharashtra,India,2024-06-20,Premium
3874,Manthan,Arya,Male,65,Muzaffarnagar,Tamil Nadu,India,2024-12-28,VIP
3875,Owen,Rattan,Female,26,Danapur,Gujarat,India,2024-02-26,Regular
3876,Mohini,Karnik,Male,61,Ambarnath,Maharashtra,India,2024-12-30,Regular
3877,Dev,Murthy,Male,39,Fatehpur,Maharashtra,India,2022-02-04,Regular
3878,Janaki,Nagar,Female,63,Jehanabad,Karnataka,India,2022-05-01,VIP
3879,Owen,Bhavsar,Male,28,Chandigarh,West Bengal,India,2025-05-10,Premium
3880,Amrita,Bora,Female,55,Buxar,Delhi,India,2024-08-16,Regular
3881,Forum,Sangha,Female,47,Pune,Andhra Pradesh,India,2026-07-23,Premium
3882,Gavin,Prashad,Male,25,Gudivada,Kerala,India,2024-06-11,VIP
3883,Shravya,Taneja,Female,33,Udaipur,Rajasthan,India,2022-03-24,Regular
3884,Vansha,Acharya,Male,29,Surat,Gujarat,India,2023-11-14,Regular
3885,Om,Saran,Male,66,Kanpur,Karnataka,India,2022-04-26,Regular
3886,Watika,Char,Female,50,Hubli–Dharwad,Andhra Pradesh,India,2022-12-27,VIP
3887,Damyanti,Borah,Male,22,Aurangabad,Telangana,India,2023-10-14,Premium
3888,Qushi,Raval,Male,25,Katihar,Gujarat,India,2026-07-14,Regular
3889,Sudiksha,Ravi,Male,61,Buxar,Telangana,India,2026-03-01,VIP
3890,Urvi,Kale,Female,43,Dehradun,West Bengal,India,2025-05-04,VIP
3891,Vritti,Sule,Male,63,Vijayawada,West Bengal,India,2023-04-16,Regular
3892,Kevin,Sarma,Male,56,Bhopal,Tamil Nadu,India,2025-08-18,Regular
3893,Harinakshi,Wali,Female,30,Tinsukia,Maharashtra,India,2025-04-16,VIP
3894,Indira,Khalsa,Male,54,Aurangabad,Maharashtra,India,2024-05-04,Premium
3895,Samaksh,D’Alia,Female,62,Eluru,Gujarat,India,2024-07-05,Premium
3896,Dayamai,Guha,Male,34,Anand,Delhi,India,2026-08-19,Regular
3897,Gaurika,Gopal,Female,67,Amravati,West Bengal,India,2022-12-11,VIP
3898,Chakradev,Dutt,Male,62,Dharmavaram,Gujarat,India,2022-04-21,Regular
3899,Indira,Bajwa,Female,19,Shivpuri,Tamil Nadu,India,2024-12-05,VIP
3900,Anita,Mandal,Male,36,Anantapuram,Delhi,India,2025-10-18,Premium
3901,Abhimanyu,Bedi,Female,23,Kolhapur,Maharashtra,India,2025-04-17,Premium
3902,Ucchal,Randhawa,Male,56,Tirupati,Maharashtra,India,2026-05-07,Premium
3903,Radhika,Taneja,Male,24,Bihar Sharif,Tamil Nadu,India,2026-08-01,VIP
3904,Sara,Sengupta,Male,19,Hubli–Dharwad,Andhra Pradesh,India,2025-04-14,Regular
3905,Saksham,Rajan,Female,32,Purnia,West Bengal,India,2021-12-31,VIP
3906,Aarini,Narayanan,Male,31,Lucknow,Gujarat,India,2025-03-04,Premium
3907,Yash,Pandit,Female,31,Muzaffarnagar,Telangana,India,2025-09-18,Premium
3908,Rushil,Barad,Female,68,Darbhanga,Telangana,India,2026-07-09,VIP
3909,Pooja,Grewal,Female,49,Gandhidham,Rajasthan,India,2022-05-21,VIP
3910,Imaran,Parmar,Female,69,Jehanabad,Telangana,India,2024-12-12,VIP
3911,Udant,Nagi,Female,34,Dhanbad,Telangana,India,2024-11-13,Regular
3912,Unnati,Anand,Female,34,Arrah,Karnataka,India,2024-09-08,VIP
3913,Imaran,Edwin,Female,25,Surendranagar Dudhrej,Kerala,India,2025-03-25,Regular
3914,Samuel,Sandhu,Female,37,Noida,Gujarat,India,2022-05-19,VIP
3915,Dipta,Mann,Female,40,Pudukkottai,Rajasthan,India,2025-01-22,VIP
3916,Ikshita,Manda,Male,51,Raebareli,Telangana,India,2023-10-28,Premium
3917,Chanchal,Narayanan,Male,62,Jalna,Tamil Nadu,India,2023-08-06,Premium
3918,Damyanti,Kurian,Male,32,Farrukhabad,Rajasthan,India,2022-09-29,Premium
3919,Meghana,Konda,Female,56,Rampur,Telangana,India,2024-01-22,Premium
3920,Shravya,Mane,Female,23,Ramgarh,Delhi,India,2024-01-03,VIP
3921,Nimrat,Lalla,Female,50,Hajipur,Kerala,India,2026-06-28,Premium
3922,Onveer,Dhingra,Female,60,Nashik,West Bengal,India,2024-07-03,Premium
3923,Xiti,Salvi,Female,55,Mahbubnagar,Rajasthan,India,2025-10-09,VIP
3924,Tejas,Walia,Female,58,Salem,Kerala,India,2023-11-01,Regular
3925,Nakul,Chawla,Female,61,Aurangabad,Maharashtra,India,2025-07-03,Regular
3926,Kai,Bhat,Female,41,Raipur,Maharashtra,India,2025-10-14,Premium
3927,Caleb,Srinivas,Female,48,Barasat,West Bengal,India,2026-02-15,VIP
3928,Ijaya,Hans,Female,30,Haridwar,Gujarat,India,2024-11-12,VIP
3929,Gayathri,Sodhi,Male,61,Cuttack,Maharashtra,India,2022-01-11,Premium
3930,Yash,Anne,Female,67,Barasat,West Bengal,India,2024-01-30,Regular
3931,Rachita,Modi,Female,21,Rajkot,Delhi,India,2022-12-23,Premium
3932,Udant,Bhagat,Male,32,Ajmer,Delhi,India,2024-09-27,Premium
3933,Hredhaan,Deshpande,Female,69,Kurnool,West Bengal,India,2025-08-21,Regular
3934,Gauri,Ramaswamy,Female,33,Dehri,Tamil Nadu,India,2025-01-16,Regular
3935,Ranveer,Narayanan,Male,52,Chittoor,Maharashtra,India,2021-09-25,Regular
3936,Qushi,Brar,Male,35,Coimbatore,Tamil Nadu,India,2023-12-08,Premium
3937,Jalsa,Misra,Male,66,Rampur,Maharashtra,India,2024-06-30,VIP
3938,Mekhala,Rama,Male,19,Guwahati,West Bengal,India,2022-05-01,Premium
3939,Udant,Prabhakar,Male,19,Kurnool,Tamil Nadu,India,2024-03-27,Regular
3940,Qadim,Halder,Male,30,Sangli-Miraj & Kupwad,Gujarat,India,2022-11-13,Premium
3941,Bahadurjit,Kothari,Male,68,Tirupati,Delhi,India,2025-08-09,VIP
3942,Brinda,Goswami,Female,24,Vellore,Andhra Pradesh,India,2023-06-25,VIP
3943,Hritik,Bahl,Female,55,Ahmednagar,West Bengal,India,2025-07-19,Premium
3944,Ojasvi,Thaman,Male,65,Panvel,Kerala,India,2021-12-14,Premium
3945,Bachittar,Murthy,Female,34,Jehanabad,Kerala,India,2024-02-06,Premium
3946,Lakshmi,Bedi,Female,56,Hubli–Dharwad,Maharashtra,India,2025-11-09,VIP
3947,Raksha,Mangal,Male,64,Kirari Suleman Nagar,Maharashtra,India,2023-12-15,VIP
3948,Raghav,Barad,Male,58,Dhule,Karnataka,India,2024-06-03,Regular
3949,Dalbir,Dubey,Female,18,Jorhat,Maharashtra,India,2024-10-31,Premium
3950,Champak,Gade,Female,69,Karaikudi,Delhi,India,2024-02-05,VIP
3951,Pahal,Raman,Female,38,Bokaro,Tamil Nadu,India,2025-07-12,VIP
3952,Gayathri,Dutta,Male,67,Kollam,Tamil Nadu,India,2022-11-06,VIP
3953,Zinal,Dua,Male,57,Bangalore,Maharashtra,India,2022-11-15,VIP
3954,Amol,Desai,Female,65,Rewa,Delhi,India,2026-08-05,Regular
3955,Hritik,Kale,Female,28,Hyderabad,Kerala,India,2023-09-01,VIP
3956,Anthony,Kanda,Female,38,Nizamabad,Maharashtra,India,2025-03-09,VIP
3957,Upadhriti,Sastry,Male,55,Bhilai,West Bengal,India,2025-05-09,VIP
3958,Tanmayi,Patla,Female,47,Bahraich,Kerala,India,2025-05-06,Regular
3959,Lucky,Sridhar,Female,54,Satna,Maharashtra,India,2023-10-31,Regular
3960,Dakshesh,Ghose,Male,67,Uluberia,Kerala,India,2023-07-04,Premium
3961,Daksh,Brar,Male,54,Ahmednagar,West Bengal,India,2026-06-11,Regular
3962,Aarna,Sura,Male,25,Noida,Gujarat,India,2021-12-17,Regular
3963,Tarak,Madan,Male,19,Ranchi,Rajasthan,India,2022-10-17,Regular
3964,Chaman,Shanker,Male,67,Amaravati,Telangana,India,2021-11-07,Regular
3965,Gavin,Sha,Male,25,Ujjain,Tamil Nadu,India,2022-11-03,Premium
3966,Brinda,Ben,Female,62,Howrah,Tamil Nadu,India,2025-06-14,Regular
3967,Odika,Lad,Female,18,Kota,Rajasthan,India,2025-10-06,VIP
3968,Warhi,Nagi,Male,61,Haridwar,Andhra Pradesh,India,2022-08-12,Regular
3969,Qadim,Lalla,Male,61,Kharagpur,Maharashtra,India,2024-10-09,VIP
3970,Utkarsh,Yadav,Female,42,Jamnagar,Rajasthan,India,2025-09-14,Premium
3971,Manbir,Nori,Male,44,Bokaro,Rajasthan,India,2023-01-14,Premium
3972,Edhitha,Baria,Female,38,Kharagpur,Telangana,India,2025-01-24,Regular
3973,Baghyawati,Kumar,Female,59,Shahjahanpur,Karnataka,India,2025-11-04,Regular
3974,Zaid,Guha,Female,47,Chapra,Gujarat,India,2022-05-13,Premium
3975,Quincy,Chaudhry,Male,60,Guwahati,Telangana,India,2022-06-12,Regular
3976,Champak,Dar,Male,33,Anand,Telangana,India,2022-01-26,Regular
3977,Warinder,Pal,Male,28,Srikakulam,Gujarat,India,2022-02-20,VIP
3978,Ethan,Sha,Female,54,Shivpuri,Rajasthan,India,2024-03-11,Premium
3979,Balendra,Kar,Female,29,Nagercoil,Andhra Pradesh,India,2022-08-05,VIP
3980,Zayan,Pant,Male,22,Khora ,Rajasthan,India,2024-06-03,VIP
3981,Imaran,Tak,Female,43,Malegaon,Maharashtra,India,2023-03-17,Regular
3982,Lucky,Tailor,Female,38,Rohtak,Telangana,India,2023-11-03,Premium
3983,Thomas,Sha,Female,65,Ujjain,Andhra Pradesh,India,2021-11-23,Premium
3984,Jalsa,Mann,Male,34,Asansol,Andhra Pradesh,India,2022-09-04,Regular
3985,Keya,Goda,Male,50,Pondicherry,Rajasthan,India,2023-12-06,Regular
3986,Lavanya,Handa,Female,40,Mumbai,Maharashtra,India,2026-04-21,Premium
3987,Rohan,Jain,Female,40,Durg,Gujarat,India,2024-04-13,VIP
3988,Saanvi,Badami,Male,29,Ambala,Gujarat,India,2026-02-15,Premium
3989,Xalak,Trivedi,Male,52,Ahmedabad,Kerala,India,2024-01-07,Regular
3990,Ucchal,Bail,Female,45,Hyderabad,Gujarat,India,2024-11-23,Premium
3991,Krishna,Tripathi,Male,32,Madurai,West Bengal,India,2024-05-18,VIP
3992,Ranveer,Sem,Male,47,Bardhaman,Gujarat,India,2023-04-05,Premium
3993,Mekhala,Sane,Female,31,Kozhikode,Rajasthan,India,2024-05-28,Premium
3994,Oeshi,Kaul,Male,61,Udaipur,Andhra Pradesh,India,2025-07-24,Premium
3995,Widisha,Som,Male,66,Tirunelveli,Delhi,India,2023-01-28,Regular
3996,Jagrati,Dube,Male,57,Gurgaon,West Bengal,India,2022-05-26,Premium
3997,Mohini,Palla,Female,61,Ajmer,Delhi,India,2022-11-07,VIP
3998,Ayaan,Pillay,Male,40,Saharanpur,Gujarat,India,2024-02-23,Regular
3999,Jackson,Bora,Male,31,Bulandshahr,Telangana,India,2023-07-28,Premium
4000,Brijesh,Doshi,Female,56,Satna,Andhra Pradesh,India,2025-02-18,Premium
4001,Viraj,Sarin,Male,49,Madhyamgram,Rajasthan,India,2023-01-09,VIP
4002,Nilima,Gera,Female,38,Bokaro,Karnataka,India,2022-01-28,Premium
4003,Raagini,Purohit,Female,30,Thanjavur,West Bengal,India,2023-12-02,Premium
4004,Yoshita,Bala,Female,36,Jalandhar,Rajasthan,India,2023-05-15,Premium
4005,Samarth,Chhabra,Female,23,Siwan,Maharashtra,India,2022-01-21,VIP
4006,Caleb,Mahajan,Female,47,Sangli-Miraj & Kupwad,Gujarat,India,2022-04-05,Premium
4007,Fiyaz,Goel,Female,58,Bareilly,Rajasthan,India,2023-03-09,Premium
4008,Faraj,Pradhan,Female,66,Sasaram,Karnataka,India,2022-09-02,Premium
4009,Kashish,Yohannan,Female,25,Raebareli,Karnataka,India,2026-05-03,Regular
4010,Omisha,Wason,Male,37,Rewa,West Bengal,India,2024-03-31,Regular
4011,Abhiram,Chawla,Female,42,Bettiah,Tamil Nadu,India,2024-06-29,Regular
4012,Adweta,Yogi,Female,43,Pali,West Bengal,India,2024-05-05,Premium
4013,Dalaja,Deol,Female,21,Kalyan-Dombivli,Kerala,India,2025-01-06,Premium
4014,Peter,Thakkar,Female,36,Mango,Kerala,India,2026-03-05,VIP
4015,Varsha,Konda,Female,50,Saharsa,Telangana,India,2024-06-30,Premium
4016,Lipika,Ratti,Female,27,Silchar,Rajasthan,India,2024-05-10,Premium
4017,Jagat,Saran,Female,55,Bellary,Delhi,India,2024-03-26,VIP
4018,Pranit,Choudhury,Male,23,Junagadh,Rajasthan,India,2022-12-11,VIP
4019,Praneel,Borde,Male,61,South Dumdum,Tamil Nadu,India,2021-11-10,VIP
4020,Dalaja,Bhatt,Male,52,Anantapuram,Karnataka,India,2023-02-06,Regular
4021,Zehaan,Wali,Female,43,Gorakhpur,Tamil Nadu,India,2024-02-09,Premium
4022,Vedika,Vaidya,Male,52,Mysore,Andhra Pradesh,India,2025-09-20,Premium
4023,Sanya,Dube,Male,60,Giridih,Delhi,India,2024-01-28,VIP
4024,Gopal,Dyal,Male,65,Bhubaneswar,Delhi,India,2026-05-22,Regular
4025,Anmol,Bhandari,Male,61,Bhiwani,Kerala,India,2025-04-21,Regular
4026,Nimrat,Bail,Male,26,Delhi,Delhi,India,2022-03-30,Premium
4027,Abdul,Pall,Male,25,Nanded,Maharashtra,India,2026-04-20,Premium
4028,Gayathri,Hari,Female,68,Maheshtala,Rajasthan,India,2022-07-14,Regular
4029,Aarush,Nagy,Female,57,Khammam,West Bengal,India,2023-03-29,Regular
4030,Anamika,Konda,Female,61,Jamalpur,Rajasthan,India,2021-09-23,VIP
4031,Isha,Edwin,Male,66,Tadepalligudem,Karnataka,India,2023-03-03,VIP
4032,David,Bhasin,Male,35,Sikar,Kerala,India,2026-04-04,Premium
4033,Rachana,Gade,Male,35,Junagadh,West Bengal,India,2023-10-16,VIP
4034,Utkarsh,Goel,Male,64,Orai,Kerala,India,2024-12-28,Regular
4035,Samar,Kala,Male,18,Vellore,Maharashtra,India,2022-06-03,Regular
4036,Yashasvi,Nayar,Female,45,Hosur,Andhra Pradesh,India,2025-02-19,VIP
4037,Peter,Rao,Male,53,Vasai-Virar,Gujarat,India,2023-10-27,VIP
4038,Radha,Mody,Male,55,Mumbai,Tamil Nadu,India,2022-05-07,Premium
4039,Ranveer,Dubey,Female,58,Kollam,Gujarat,India,2023-08-19,Regular
4040,Michael,Chaudhary,Female,60,Karnal,Kerala,India,2023-04-21,Premium
4041,Triya,Bhatnagar,Female,22,Anantapur,Maharashtra,India,2021-11-18,VIP
4042,Nidra,Subramaniam,Male,33,Kharagpur,Rajasthan,India,2022-07-10,Premium
4043,Caleb,Sami,Male,46,Amaravati,Karnataka,India,2023-02-19,Premium
4044,Abeer,Yohannan,Female,41,Shimoga,Kerala,India,2023-10-26,Premium
4045,Falan,Datta,Male,53,Medininagar,Kerala,India,2025-06-30,Regular
4046,Nimrat,Dada,Female,55,Ambala,Gujarat,India,2022-08-27,Premium
4047,Indira,Saini,Female,25,Hosur,Kerala,India,2024-04-03,VIP
4048,Inaya,Tank,Male,63,Pune,Rajasthan,India,2022-12-30,VIP
4049,Mahika,Puri,Male,39,Silchar,Karnataka,India,2026-04-03,VIP
4050,Leena,Garde,Male,62,Ramgarh,Kerala,India,2022-07-07,Regular
4051,Lakshit,Naik,Female,47,Kurnool,Andhra Pradesh,India,2024-05-02,Premium
4052,Yashica,Gaba,Female,30,Anantapur,Gujarat,India,2023-08-13,Regular
4053,Anjali,Saran,Female,58,Raiganj,Rajasthan,India,2024-03-31,VIP
4054,Laban,Bajaj,Male,54,Agartala,Delhi,India,2025-10-03,Regular
4055,Luke,Sabharwal,Female,56,Gudivada,West Bengal,India,2024-04-21,Premium
4056,Dev,Sarma,Male,64,Shivpuri,West Bengal,India,2021-11-24,Regular
4057,Aarush,Shankar,Female,24,Mehsana,Tamil Nadu,India,2023-11-18,Premium
4058,Indira,Mane,Female,67,Bally,West Bengal,India,2022-05-09,Regular
4059,Yashodhara,Hari,Male,68,Gorakhpur,Gujarat,India,2025-03-17,VIP
4060,Turvi,Kibe,Female,34,Berhampore,Gujarat,India,2026-02-16,VIP
4061,Hemal,Jhaveri,Male,65,Amaravati,Maharashtra,India,2026-04-11,Regular
4062,Hredhaan,Rai,Male,50,Bhimavaram,Tamil Nadu,India,2026-04-03,VIP
4063,Ayaan,Lanka,Male,60,Satna,Delhi,India,2021-10-18,Premium
4064,Ojas,Varma,Male,60,Hyderabad,West Bengal,India,2024-06-28,Premium
4065,Onveer,Dani,Female,59,Ujjain,Andhra Pradesh,India,2025-02-07,Regular
4066,Liam,Shanker,Female,35,Sikar,Andhra Pradesh,India,2025-02-12,VIP
4067,Bimala,Bhat,Female,66,Tinsukia,Maharashtra,India,2023-03-28,Regular
4068,Anika,Warrior,Male,44,Secunderabad,Andhra Pradesh,India,2026-02-19,Premium
4069,Hemang,Kant,Male,39,Miryalaguda,West Bengal,India,2026-04-21,VIP
4070,Ranveer,Barman,Male,66,Karawal Nagar,Maharashtra,India,2024-04-22,VIP
4071,Warjas,Som,Female,58,Aligarh,Kerala,India,2026-06-03,VIP
4072,Idika,Sagar,Female,26,Kanpur,West Bengal,India,2022-12-26,Regular
4073,Sanya,Prabhakar,Male,63,Nashik,Kerala,India,2021-09-19,Regular
4074,Simon,Batra,Female,42,Pali,Andhra Pradesh,India,2025-02-22,Regular
4075,Harsh,Parekh,Male,62,Pune,Rajasthan,India,2024-10-02,VIP
4076,Lila,Master,Male,50,Proddatur,Telangana,India,2023-12-08,Regular
4077,Rehaan,Sarma,Female,26,Bhiwani,Gujarat,India,2025-07-13,Regular
4078,Charles,Thakkar,Female,45,Surat,West Bengal,India,2022-09-20,VIP
4079,Urmi,Edwin,Female,44,Visakhapatnam,Gujarat,India,2021-12-24,VIP
4080,Isaiah,Jani,Male,47,Serampore,Karnataka,India,2022-10-04,VIP
4081,Champak,Kashyap,Male,29,Sagar,Delhi,India,2024-04-16,Premium
4082,Zayyan,Deep,Male,55,Singrauli,Delhi,India,2025-10-30,Premium
4083,Anusha,Oza,Female,32,Karaikudi,Karnataka,India,2025-02-14,Regular
4084,Kavya,Gala,Female,55,Agra,Delhi,India,2024-12-04,Regular
4085,Lucky,Date,Male,68,North Dumdum,Karnataka,India,2024-08-22,Regular
4086,Rajata,Sridhar,Male,54,Satna,Gujarat,India,2025-05-01,VIP
4087,Pranav,Gour,Female,69,Amravati,Telangana,India,2021-10-12,Regular
4088,Garima,Keer,Male,20,Durg,Delhi,India,2025-06-14,VIP
4089,Ayushman,Kuruvilla,Male,36,Aizawl,Kerala,India,2025-10-19,VIP
4090,Lopa,Mitter,Female,69,Anantapur,Tamil Nadu,India,2024-11-17,Premium
4091,Udant,Sarkar,Male,44,Tirunelveli,Kerala,India,2022-07-14,VIP
4092,Vincent,Warrior,Male,63,Satara,Karnataka,India,2021-10-06,Regular
4093,Vrinda,Bumb,Female,48,Tumkur,Karnataka,India,2024-07-18,VIP
4094,Ijaya,Kamdar,Male,48,Rourkela,Gujarat,India,2022-03-12,Premium
4095,Aarush,Krish,Male,58,Warangal,Rajasthan,India,2023-04-15,Regular
4096,Gavin,Bir,Male,32,Patiala,Gujarat,India,2022-12-06,Premium
4097,Ubika,Talwar,Female,31,Khandwa,Gujarat,India,2024-01-07,Premium
4098,Yatin,Pal,Female,53,Pondicherry,Delhi,India,2026-06-05,Premium
4099,Ekta,Garg,Male,45,Bhimavaram,Gujarat,India,2024-04-23,VIP
4100,Onkar,Pal,Male,61,Satara,Kerala,India,2022-07-30,Regular
4101,Nidra,D’Alia,Female,34,Unnao,Maharashtra,India,2024-11-05,Regular
4102,Frado,Sen,Male,59,Pimpri-Chinchwad,Telangana,India,2024-07-27,Regular
4103,Charles,Wadhwa,Female,52,Mirzapur,Kerala,India,2024-05-03,Premium
4104,George,Kuruvilla,Female,21,Malda,Tamil Nadu,India,2024-04-29,Regular
4105,Amruta,Sinha,Male,26,Ambarnath,Gujarat,India,2023-07-17,Regular
4106,Ishanvi,Dhaliwal,Male,39,Bahraich,Maharashtra,India,2026-03-19,Premium
4107,Chakrika,Choudhury,Female,53,Kochi,West Bengal,India,2024-09-29,Regular
4108,Charita,Sharaf,Female,67,Bhilwara,Rajasthan,India,2024-03-05,Premium
4109,Samar,Bansal,Male,30,Ahmednagar,Karnataka,India,2025-11-13,VIP
4110,Yashvi,Warrior,Female,51,Korba,Gujarat,India,2023-05-17,VIP
4111,Jeet,Wagle,Female,65,Bidar,Kerala,India,2022-06-03,Regular
4112,Ekapad,Iyer,Male,36,Saharsa,Rajasthan,India,2023-04-07,Regular
4113,Prisha,Barad,Male,60,Guna,Maharashtra,India,2026-04-07,Regular
4114,Parth,Bir,Female,45,Akola,Maharashtra,India,2025-10-18,Premium
4115,Vaishnavi,Hegde,Male,52,Baranagar,Maharashtra,India,2026-06-07,Premium
4116,Radhika,Gour,Male,43,Rajkot,West Bengal,India,2024-05-18,VIP
4117,Pratyush,Das,Male,34,Farrukhabad,Gujarat,India,2025-03-10,Premium
4118,Eta,Kala,Female,29,Kamarhati,Karnataka,India,2025-10-26,Premium
4119,Yauvani,Bedi,Male,32,Anand,Delhi,India,2026-07-07,Regular
4120,Hredhaan,Parekh,Female,69,Morena,Rajasthan,India,2023-04-25,Regular
4121,Brinda,Mallick,Female,44,Mehsana,Rajasthan,India,2022-06-17,VIP
4122,Varenya,Savant,Male,18,Ujjain,Karnataka,India,2025-02-03,Regular
4123,Dhruv,Mukherjee,Male,25,Bhagalpur,Rajasthan,India,2025-01-30,Premium
4124,Laban,Kurian,Female,39,Chinsurah,Karnataka,India,2023-12-10,Premium
4125,Harita,Ben,Male,29,Vadodara,Tamil Nadu,India,2022-09-01,Regular
4126,Chanakya,Walia,Female,22,Nangloi Jat,Karnataka,India,2023-08-26,VIP
4127,Anay,Wali,Male,27,Mau,Rajasthan,India,2023-02-08,VIP
4128,Girish,Chada,Female,54,Nagaon,Maharashtra,India,2024-03-08,VIP
4129,Bhavna,Garde,Female,41,Pali,Andhra Pradesh,India,2024-01-26,Regular
4130,Yoshita,Varughese,Female,63,Udupi,Andhra Pradesh,India,2025-08-10,Premium
4131,Kamala,Sarma,Female,34,Kishanganj,Delhi,India,2024-11-13,Premium
4132,Vritti,Narasimhan,Female,65,Saharsa,Rajasthan,India,2022-10-15,VIP
4133,Zarna,Choudhry,Female,27,Mangalore,West Bengal,India,2022-12-07,Premium
4134,Ekbal,Sastry,Male,39,Siwan,Kerala,India,2022-05-05,VIP
4135,Laksh,Mistry,Female,26,Narasaraopet,West Bengal,India,2025-07-22,Regular
4136,Finn,Shere,Male,37,Ozhukarai,Kerala,India,2026-03-19,VIP
4137,Chandani,Lala,Female,24,Navi Mumbai,Tamil Nadu,India,2023-12-23,VIP
4138,Samuel,Sandal,Female,61,Kozhikode,Kerala,India,2026-03-01,VIP
4139,Mahika,Virk,Female,42,Gwalior,Rajasthan,India,2023-04-07,VIP
4140,Teerth,Balan,Male,56,Dehri,West Bengal,India,2025-12-28,Premium
4141,Harita,Saraf,Male,34,Jodhpur,Gujarat,India,2026-08-19,Premium
4142,Yatan,Swamy,Female,25,Panipat,Telangana,India,2024-07-29,Regular
4143,Advay,Bajaj,Female,41,Vasai-Virar,Gujarat,India,2025-07-02,Premium
4144,Upadhriti,Batta,Female,19,Satna,Kerala,India,2022-12-21,Regular
4145,Pavani,Sampath,Male,29,Korba,Kerala,India,2024-11-21,Premium
4146,Gaurav,Munshi,Male,21,Madhyamgram,Andhra Pradesh,India,2021-10-24,Premium
4147,Eiravati,Hayer,Male,18,Tenali,Telangana,India,2021-11-19,VIP
4148,Jairaj,Dara,Female,65,Bhimavaram,Delhi,India,2022-05-23,VIP
4149,Advaith,Kothari,Male,63,Chapra,Karnataka,India,2025-09-30,VIP
4150,Damyanti,Desai,Male,33,Karnal,West Bengal,India,2022-09-29,Premium
4151,Yagnesh,Sandhu,Male,56,Chapra,Rajasthan,India,2022-03-20,Premium
4152,Falak,Warrior,Female,67,Ambala,Rajasthan,India,2022-10-05,Premium
4153,Brijesh,Mander,Female,31,Ghaziabad,Rajasthan,India,2022-11-13,VIP
4154,Chandani,Kala,Male,49,Tiruppur,Karnataka,India,2025-02-13,Premium
4155,Ekaraj,Oza,Female,18,Tiruppur,Andhra Pradesh,India,2024-12-08,Regular
4156,Neelima,Dey,Female,27,Vijayawada,Andhra Pradesh,India,2023-07-24,VIP
4157,Ikshita,Upadhyay,Female,51,Tezpur,West Bengal,India,2023-10-20,Regular
4158,Shaurya,Pandit,Male,50,Tadipatri,Maharashtra,India,2022-03-24,VIP
